Status,Stock Symbol,Stock Name,Market Cap,Sector,D/E,ICR,ROE,ROCE,P/E,EPS,EPS (Y-1),EPS (Y-2),Share Value,Share Value (Y-1),Share Value (Y-2),Profit,Profit (Y-1),Profit (Y-2),Revenue,Revenue (Y-1),Revenue (Y-2),Net NPA,Net NPA (Y-1),Net NPA (Y-2),Net NPA %,Net NPA % (Y-1),Net NPA % (Y-2),Assets,Assets (Y-1),Assets (Y-2),Promoter,Pledged,DII,FII
PROCESSED,KOTAKBANK,Kotak Mahindra Bank,376874.78,Banks,NOT_SET,NOT_SET,11.90,2.93,40.77,43.02,35.17,30.88,1898.7,1749.7,1355.6,8573,6965,5947,33393,32299,32301,1736,2705,1557,0.64,1.21,0.71,429428,383488,360251,25.97,NOT_FOUND,17.28,40.55
PROCESSED,FACT,Fertilisers and Chemicals Travancore,7706.63,Chemicals,9.53,2.92,186.55,155.52,23.97,5.46,5.44,15.08,119.1,125.8,50.05,353,351,975,4542,3326,2801,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,4260,3367,2612,90,NOT_FOUND,8.96,NOT_FOUND
PROCESSED,ALKYLAMINE,Alkyl Amines Chemicals,15578.19,Chemicals,0.02,89.07,22.72,29.35,64.91,44.04,144.68,105.55,3049.05,4194.55,1150.7,224,295,215,1556,1249,999,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1371,1145,783,72,NOT_FOUND,1.26,2.28
PROCESSED,SAREGAMA,Saregama India,7916.76,Media & Entertainment,0.00,48.63,10.96,14.41,58.09,8.31,62.39,28.20,410.6,332.4,48.42,150,107,48,601,463,511,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1671,774,619,58.49,NOT_FOUND,2.66,17.3
PROCESSED,FINEORG,Fine Organics Industries,18812.96,Chemicals,0.06,75.49,26.15,34.72,48.99,81.76,37.49,54.31,6140.9,2840.9,2279.7,250,114,166,1891,1138,1046,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1227,955,862,75,0,10.94,7.2
PROCESSED,ALLCARGO,Allcargo Logistics,7626.39,Logistics,0.39,11.30,19.12,18.28,7168.00,0.05,7.79,8.94,310.4,220.4,103.75,366,191,219,3676,2154,1735,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,3481,3146,2875,69.92,NOT_FOUND,2.01,9.33
PROCESSED,KIMS,Krishna Institute of Medical Sciences,9815.81,Healthcare,0.01,94.09,20.20,26.17,39.47,35.04,25.20,16.26,1226.55,1369.9,996.95,278,188,121,1167,942,797,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1568,1213,957,38.84,15.74,22.78,8.36
PROCESSED,SCHAEFFLER,Schaeffler India ,45969.69,Automobile & Ancillaries,0.00,284.45,17.21,22.83,0.00,201.30,93.10,117.60,2941.05,1361.66,699.97,629,290,367,5632,3822,4423,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,4896,4151,3645,74.13,NOT_FOUND,15.51,4.94
PROCESSED,FINCABLES,Finolex Cables,7037.5,Electricals,0.00,373.02,12.39,15.97,14.27,26.46,18.50,26.32,460.15,475.3,295.7,404,282,402,3919,2845,3049,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,3600,3251,3011,35.92,NOT_FOUND,15.28,9.25
PROCESSED,ALOKINDS,Alok Industries,9632.57,Textiles,-1.40,1.32,0.00,4.64,-68.51,-0.37,-15.68,8.45,19.4,21.8,35.3,-184,-5854,1223,7191,3756,3251,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,7934,7739,17802,75,0,0.75,1.98
PROCESSED,L&TFH,L&T Finance Holdings,18879.63,Finance,0.01,4.47,1.93,2.87,91.59,0.88,0.54,1.33,76.2,81.65,62.46,218,116,266,350,191,522,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,11424,12839,11337,66.23,NOT_FOUND,5.34,6.61
PROCESSED,SEQUENT,Sequent Scientific,2747.51,Healthcare,0.01,16.70,1.42,1.65,223.00,0.60,1.30,0.88,110.15,240.55,129.1,14,32,21,247,285,241,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1124,1102,997,52.79,NOT_FOUND,2.26,6.45
PROCESSED,FINPIPE,Finolex Industries,9024.84,Plastic Products,0.07,78.56,27.26,25.19,9.11,16.98,11.73,26.13,145.45,166.95,92.26,1053,728,324,4730,3535,3015,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,5261,4206,2815,52.47,0,9.81,5.69
PROCESSED,AMARAJABAT,Amara Raja Batteries,8856.63,Automobile & Ancillaries,0.01,72.89,11.23,14.53,17.92,29.93,37.87,38.69,518.5,711.5,737.0,511,646,660,8773,7237,6894,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,6375,5797,5000,28.06,NOT_FOUND,10.82,18.34
PROCESSED,LTTS,L&T Technology Services,40744.64,Capital Goods,0.00,37.38,23.06,28.81,58.51,87.26,64.25,75.82,3858.0,3824.0,1600.2,918,673,790,6027,5138,5393,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,5708,4820,4081,73.88,NOT_FOUND,4.08,6.34
PROCESSED,SFL,Sheela Foam,14634.6,FMCG,0.00,42.77,16.31,20.94,85.90,40.45,37.13,33.93,2999.95,2343.6,1370.1,197,181,165,2194,1741,1798,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1623,1427,1169,72.95,NOT_FOUND,22.84,3.11
PROCESSED,FSL,Firstsource Solutions,7764.48,Software & IT Services,0.00,27.99,16.70,18.65,21.94,5.70,5.38,2.63,111.4,202.9,56.5,387,366,182,1622,1352,970,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2748,2628,2365,53.66,NOT_FOUND,14.57,7.95
PROCESSED,AMBER,Amber Enterprises India Limited,7727.15,Consumer Durables,0.54,5.08,3.01,5.54,246.73,14.28,15.77,37.50,2293.35,2849.35,1840.2,48,51,117,3170,2325,3008,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,4186,3156,2520,40.31,NOT_FOUND,8.76,26.88
PROCESSED,FORTIS,Fortis Healthcare ,22056.1,Healthcare,0.07,1.93,-0.14,1.37,-1613.33,-0.18,0.06,6.80,292.3,267.75,139.7,-13,4,513,996,824,1640,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,10426,10582,10580,31.17,0,17.6,29.66
PROCESSED,SHILPAMED,Shilpa Medicare,3389.18,Healthcare,0.09,6.91,6.82,1.21,23.60,16.87,22.62,20.63,390.45,547.35,600.35,140,184,168,397,864,817,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2896,2517,2021,50.01,0.81,1.99,14.41
PROCESSED,AMBUJACEM,Ambuja Cements,82046.86,Construction Materials,0.00,38.41,9.36,12.89,0.00,10.48,9.02,7.70,413.65,409.4,226.95,2080,1790,1528,14250,11743,12094,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,28173,25481,26990,63.2,NOT_FOUND,15.24,12.82
PROCESSED,GRINFRA,G R Infraprojects,13439.77,Infrastructure,0.25,11.14,17.43,22.40,19.49,78.69,,,1390.0,1600.55,1747.1,760,,NOT_SET,8051,,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,6713,,NOT_SET,86.54,0,9.68,0.23
PROCESSED,SCI,Shipping Corporation of India,5296.13,Logistics,0.37,10.34,9.13,9.10,6.76,17.06,13.27,6.49,113.7,101.05,60.75,794,618,302,5098,3828,4668,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,13855,13136,13733,63.75,NOT_FOUND,7.87,3.13
PROCESSED,ANGELONE,Angel One,10898.66,Finance,0.81,12.97,39.78,55.76,20.62,74.52,37.76,12.03,1308.15,1196.1,275.8,614,290,86,2281,1289,742,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,7177,4782,2159,43.83,0,8.91,10.54
PROCESSED,GAIL,GAIL India,58474.55,Industrial Gases & Fuels,0.11,91.02,18.64,18.91,6.67,23.34,10.85,14.68,133.4,145.6,101.45,10363,4890,6620,93673,58734,73287,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,86340,73310,68533,51.89,NOT_FOUND,23.33,19.92
PROCESSED,SHREECEM,Shree Cements,77663.81,Construction Materials,0.12,19.22,13.76,16.69,36.49,658.69,640.77,445.08,21530.0,26327.3,22081.3,2376,2311,1570,14843,13046,12175,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,23415,21038,19337,62.55,NOT_FOUND,11.22,11.85
PROCESSED,RENUKA,Shree Renuka Sugars,9578.2,Agri,7.55,1.19,20.67,7.01,67.17,0.53,0.27,-2.88,45.0,24.95,9.75,113,55,-551,6209,5611,4647,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,7076,7040,6481,62.48,0,11.06,1.28
PROCESSED,ANURAS,Anupam Rasayan India,7503.99,Chemicals,0.46,10.09,8.74,10.94,54.67,15.08,8.51,10.60,748.25,737.15,526.8,150,69,52,1081,837,539,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2886,2295,1662,65.17,0,4.39,4.98
PROCESSED,SRTRANSFIN,Shriram Transport Finance Corporation,36628.37,Finance,4.42,1.38,10.44,14.12,11.15,101.74,100.97,107.44,1353.8,1293.85,688.95,2707,2487,2501,19274,17436,16575,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,142106,129678,114128,29.3,0,15.23,49.97
PROCESSED,GMMPFAUDLR,GMM Pfaudler,6990.09,Capital Goods,0.29,11.71,21.35,25.59,23.38,64.96,65.06,42.50,1593.0,1434.52,1984.78,94,95,62,818,648,522,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,869,667,430,54.95,NOT_FOUND,6.09,11.84
PROCESSED,APOLLOHOSP,Apollo Hospitals Enterprises,60162.38,Healthcare,0.33,6.01,10.88,11.96,97.65,46.25,7.50,33.80,4184.2,4787.9,1685.0,572,105,470,6145,9171,9805,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,10408,9729,10144,29.33,16.37,15.87,48.48
PROCESSED,SHYAMMETL,Shyam Metalics & Energy,7667.73,Metals & Mining,0.05,138.49,22.19,28.64,11.19,32.38,18.79,4.51,300.6,411.9,376.15,810,438,105,4753,3073,2115,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,4798,3273,3354,88.35,0,3.09,0.81
PROCESSED,GMRINFRA,GMR Infrastructure,21276.71,Infrastructure,0.07,-0.05,-2.98,-0.03,-72.45,-0.51,-2.12,-2.45,35.3,28.85,21.15,-309,-1280,-1479,40,1468,1163,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,13083,18250,24281,58.9,68.03,2.11,27.8
PROCESSED,APOLLOTYRE,Apollo Tyres,16728.56,Automobile & Ancillaries,0.46,4.08,2.74,4.93,46.47,4.11,11.72,8.89,263.6,220.25,127.9,261,722,508,14776,11854,11096,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,20022,19163,16481,37.34,3.05,19.04,20.71
PROCESSED,GALAXYSURF,Galaxy Surfactants Ltd.,11336.83,Chemicals,0.22,30.01,11.76,15.19,75.86,37.76,50.17,51.38,3197.55,2997.35,1843.85,133,177,182,2627,1834,1798,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1879,1557,1389,70.93,NOT_FOUND,13.62,2.01
PROCESSED,SIEMENS,Siemens,102135.29,Capital Goods,0.00,85.63,10.66,13.04,0.00,30.97,21.24,30.52,2867.95,2226.7,1223.8,1062,757,1086,13182,10179,14078,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,17382,15665,15210,75,NOT_FOUND,9.64,5.42
PROCESSED,SOBHA,Sobha,6804.72,Real Estate,1.01,1.30,4.77,28.80,59.47,11.90,6.91,30.52,717.45,586.45,263.25,112,65,289,2808,2191,3830,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,10973,10754,10543,51.99,20.28,13,15.02
PROCESSED,APTUS,Aptus Value Housing Finance India,15476.5,Finance,0.85,3.25,11.14,11.25,54.23,6.28,4.54,4.10,311.3,346.9,346.9,308,217,181,702,551,455,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,5150,4089,3515,62.35,0,20.46,11.5
PROCESSED,ASAHIINDIA,Asahi India Glass,13799.0,Construction Materials,0.65,6.73,19.18,22.82,30.14,14.30,5.71,6.58,567.6,342.75,205.45,347,138,159,3133,2420,2614,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,3827,3776,3867,54.24,6.09,2.21,1.63
PROCESSED,SOLARINDS,Solar Industries India,30839.01,Chemicals,0.11,46.48,19.15,23.04,96.76,28.90,20.89,23.58,3408.0,1696.75,1053.55,261,189,213,2564,1610,1546,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2009,1600,1384,73.15,NOT_FOUND,14.73,6.63
PROCESSED,LICHSGFIN,LIC Housing Finance,21870.5,Finance,9.07,1.20,9.27,67.21,8.32,43.14,54.18,47.59,397.45,384.75,277.5,2288,2734,2401,19953,19847,19669,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,254567,235633,216805,45.24,0,19.21,20.67
PROCESSED,GARFIBRES,Garware Technical Fibres,6317.3,Textiles,0.08,23.14,16.13,21.12,36.19,77.96,72.87,81.35,3063.95,3273.3,1880.8,160,154,178,1201,1051,1013,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1430,1322,1203,52.62,NOT_FOUND,5.93,7.39
PROCESSED,ASHOKLEY,Ashok Leyland,43592.58,Automobile & Ancillaries,0.48,3.56,7.38,2.94,63.38,1.85,-1.07,0.82,148.5,125.15,69.25,541,-313,239,21764,15420,17590,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,20333,18449,16389,51.54,19.04,21.82,15.03
PROCESSED,SOLARA,SOLARA ACTIVE PHARMA SCIENCES,1573.04,Healthcare,0.67,1.32,-3.83,-0.68,-40.89,-16.29,68.86,43.47,437.7,1697.35,917.1,-58,220,112,1287,1645,1349,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2949,2610,2151,40.4,27.98,3.09,17.93
PROCESSED,LAXMIMACH,Lakshmi Machine Works,12173.87,Textiles,0.00,3630.22,9.05,10.43,57.19,168.19,44.43,42.12,11395.55,8024.4,3214.9,179,47,45,3152,1768,1663,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,3621,2742,2341,31.13,NOT_FOUND,11.89,4.29
PROCESSED,ASIANPAINT,Asian Paints,334760.03,Chemicals,0.00,71.74,23.48,30.27,94.25,32.68,31.82,27.67,3490.0,3001.55,1885.7,3134,3051,2653,25640,18882,17551,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,19908,17582,13587,52.63,10.99,8.46,18.51
PROCESSED,GICRE,General Insurance Corporation of India,21456.31,Insurance,0.00,--,7.67,6.20,9.96,11.43,10.95,-2.05,122.3,150.5,145.75,2005,1920,-359,47057,48484,51816,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,144887,134661,116196,85.78,NOT_FOUND,10.9,0.47
PROCESSED,SONACOMS,Sona BLW Precision Forgings,30605.47,Automobile & Ancillaries,0.04,31.92,17.91,19.48,112.31,6.05,3.28,19.76,523.75,473.75,361.2,353,188,84,1990,843,539,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2505,1764,1565,67.18,0,16.12,8.8
PROCESSED,GLAND,Gland Pharma,39928.24,Healthcare,0.00,331.03,16.93,22.39,44.32,73.84,63.07,49.88,2424.95,4071.35,1819.55,1212,997,772,4624,3597,2772,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,7834,6496,4086,57.87,0,17.36,9.41
PROCESSED,ASTERDM,Aster DM Healthcare Ltd,10472.29,Healthcare,0.07,5.29,3.05,3.91,109.12,1.81,-1.38,1.21,209.9,189.7,133.6,90,-68,60,1198,768,874,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,3762,3588,3553,37.88,10.44,9.65,11.44
PROCESSED,SONATSOFTW,Sonata Software,7444.23,Software & IT Services,0.00,34.92,41.13,46.27,32.67,22.63,17.23,20.33,707.9,868.05,313.6,235,179,211,922,826,973,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,803,782,652,28.17,NOT_FOUND,14.97,12.87
PROCESSED,GLAXO,GlaxoSmithKline Pharmaceuticals,25064.47,Healthcare,0.00,418.15,63.13,25.90,16.83,99.05,31.32,6.50,1479.55,1575.15,1514.45,376,286,110,3293,3030,3302,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,4622,3097,3131,75,NOT_FOUND,10.65,2.16
PROCESSED,LTI,Larsen & Toubro Infotech,87225.28,Software & IT Services,0.00,49.44,26.90,33.88,47.66,129.14,102.51,89.31,4974.45,4981.8,2385.3,2260,1788,1552,14995,11791,10605,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,11703,9988,8316,74.03,NOT_FOUND,8.14,8.42
PROCESSED,ASTRAZEN,AstraZeneca Pharma,7643.5,Healthcare,0.00,106.25,12.04,16.03,103.73,24.60,37.30,28.90,3057.4,3102.55,3361.2,61,93,72,820,826,844,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,856,774,706,75,NOT_FOUND,1.3,2.48
PROCESSED,SPICEJET,SpiceJet,2798.35,Aviation,-0.27,-0.66,0.00,-10.97,-4.17,-16.61,-15.58,-5.27,46.5,69.65,50.5,-998,-934,-316,6120,13206,9171,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,11375,12966,4795,59.4,44.24,0.04,1.18
PROCESSED,GLS,Glenmark Life Sciences,5422.44,Healthcare,0.00,22.56,20.38,28.40,12.88,35.63,,,442.55,720.15,748.5,418,,NOT_SET,2137,,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2471,,NOT_SET,82.85,0,0.79,7.58
PROCESSED,LT,Larsen & Toubro,269206.53,Infrastructure,0.30,7.22,11.74,14.20,31.51,56.09,80.74,47.59,1915.8,1632.85,1009.1,7879,2686,6024,104613,76751,85191,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,168502,147952,141556,NOT_FOUND,NOT_FOUND,34.85,21.09
PROCESSED,GLENMARK,Glenmark Pharma,10987.63,Healthcare,0.22,9.76,11.93,11.00,6.24,70.80,58.46,48.00,389.45,553.6,480.75,1997,1649,1354,8756,7964,7319,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,22914,20617,18951,46.65,NOT_FOUND,10.49,24.23
PROCESSED,LATENTVIEW,Latent View Analytics,7910.66,Software & IT Services,0.00,36.75,8.86,11.35,101.87,4.15,3.98,3.00,394.7,488.75,488.75,75,67,51,228,164,140,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,896,362,293,67.21,0,1.9,0.93
PROCESSED,ASTRAL,Astral Limited,41051.23,Plastic Products,0.01,74.43,20.18,26.88,100.39,20.15,16.27,13.33,2043.15,2071.15,844.84,404,326,200,3470,2507,2053,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2758,2222,1941,55.73,NOT_FOUND,13.59,16.07
PROCESSED,LAURUSLABS,Laurus Labs,31191.02,Healthcare,0.48,14.79,22.13,25.46,42.24,13.97,17.85,25.03,580.45,693.45,212.63,750,956,267,4720,4796,2803,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,6608,5625,3739,27.27,0,9.13,21.96
PROCESSED,GOCOLORS,Go Fashion India,6322.56,Retailing,0.00,5.99,8.12,11.50,150.07,6.74,,,1172.9,1247.75,1247.75,35,,NOT_SET,422,,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,751,,NOT_SET,52.79,16.33,23.69,6.98
PROCESSED,STARHEALTH,Star Health & Allied Insurance Company,40427.83,Diversified,0.09,--,-12.95,-15.95,-38.09,-18.65,-16.54,5.59,702.05,906.85,906.85,-1040,-825,268,10610,5446,4986,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,16915,10500,6126,58.84,0,27.2,9.61
PROCESSED,ATUL,Atul,27217.58,Chemicals,0.02,324.28,14.07,18.18,50.12,205.34,212.78,215.82,9222.0,9322.25,5599.85,607,630,640,5082,3616,3983,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,5350,4587,3849,45.05,1.5,23.37,8.82
PROCESSED,GODFRYPHLP,Godfrey Phillips India,6127.48,FMCG,0.01,21.83,15.85,19.71,12.15,83.08,68.65,74.60,1178.5,1023.4,947.85,431,356,387,2784,2607,2959,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,3846,3518,3097,72.83,NOT_FOUND,1.65,10.28
PROCESSED,SBIN,State Bank of India,466266.34,Banks,NOT_SET,NOT_SET,12.33,1.42,13.91,35.49,22.87,16.23,522.4,419.7,197.05,31676,20410,14488,316021,308647,302545,27965,36809,51871,1.02,1.50,2.23,4987597,4534429,3951393,57.57,0,25.24,9.62
PROCESSED,LXCHEM,Laxmi Organic Industries,9123.25,Chemicals,0.07,25.08,17.97,22.51,45.54,8.77,5.40,3.21,344.15,368.95,164.45,231,122,78,3016,1615,1366,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2130,1734,1024,72.53,0,3.22,0.6
PROCESSED,AUROPHARMA,Aurobindo Pharma,33433.66,Healthcare,0.11,126.59,8.49,9.92,26.93,24.83,53.13,31.96,570.8,721.65,864.35,1454,3112,1872,11958,16413,13669,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,21600,23188,19534,51.83,14.97,17.3,20.71
PROCESSED,GODREJAGRO,Godrej Agrovet,9791.54,FMCG,0.51,14.08,18.34,24.36,23.58,18.75,14.53,15.27,509.55,620.1,485.15,360,279,293,6289,4513,5159,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,3834,3239,3249,73.7,NOT_FOUND,2.89,1.48
PROCESSED,SAIL,Steel Authority of India,34014.88,Metals & Mining,0.26,13.17,23.09,23.06,3.39,29.09,9.32,4.89,82.45,128.4,41.1,12015,3850,2021,104515,70121,62645,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,117741,117159,125097,65,NOT_FOUND,8.88,4.22
PROCESSED,LICI,Life Insurance Corporation of India,436519.72,Insurance,0.00,--,38.84,0.33,0.00,6.39,,,690.2,875.25,875.25,4043,,NOT_SET,721303,,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,4230589,,NOT_SET,96.5,0,1.05,0.12
PROCESSED,SWSOLAR,Sterling and Wilson Renewable Energy,5429.97,Power,0.24,-1.62,-11.15,-8.51,-36.02,-8.83,-6.95,19.42,286.25,276.45,247.9,-167,-111,311,3561,3330,4900,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,3972,3776,3874,78.56,39.5,3.38,2.05
PROCESSED,AVANTIFEED,Avanti Feeds,6329.29,Agri,0.00,249.22,12.32,16.20,28.20,14.62,22.41,20.99,464.55,567.8,512.3,199,305,285,4108,3306,3223,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1939,1769,1452,43.68,NOT_FOUND,11.45,14.02
PROCESSED,GODREJCP,Godrej Consumer Products,92066.45,FMCG,0.00,228.43,18.83,21.57,51.64,14.47,11.97,11.54,900.5,1005.2,690.65,1479,1224,1179,7020,6319,5565,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,8883,7695,6940,63.22,0.66,6.05,24.03
PROCESSED,LINDEINDIA,Linde India,28218.42,Diversified,0.00,196.87,19.09,13.42,0.00,60.26,18.24,85.27,3308.75,1888.3,735.35,513,155,727,2166,1503,1780,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,4002,3245,3214,75,NOT_FOUND,7.98,2.65
PROCESSED,STLTECH,Sterlite Technologies,6390.46,Electricals,1.40,2.22,4.43,9.30,108.96,2.06,6.57,10.75,160.6,273.4,149.0,81,261,433,5080,4199,4793,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,7414,6735,6096,54.15,NOT_FOUND,7.2,5.99
PROCESSED,DMART,Avenue Supermarts,288904.27,Retailing,0.00,66.73,11.60,15.52,160.45,24.95,17.99,21.49,4461.35,3650.6,2266.6,1616,1165,1349,30493,23996,24738,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,15403,13646,12084,74.99,NOT_FOUND,6.9,8.59
PROCESSED,GODREJIND,Godrej Industries,16104.77,Chemicals,4.15,1.26,-2.97,7.94,-354.20,-1.31,-3.20,0.92,478.4,567.1,408.05,-44,-107,30,3414,1919,2029,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,8689,6753,5021,67.18,5.62,3.19,8.89
PROCESSED,LUPIN,Lupin,31272.42,Healthcare,0.04,5.80,-1.03,-0.46,-179.58,-4.16,27.77,16.07,687.75,972.8,980.95,-188,1258,727,11922,11185,11500,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,22313,21858,20680,47.1,NOT_FOUND,27.18,14.27
PROCESSED,STAR,Strides Pharma Science,3131.01,Healthcare,0.37,2.70,5.28,2.66,17.26,20.08,8.73,12.47,348.65,631.9,576.1,180,78,111,2102,1946,1774,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,5433,5221,4675,30.37,62.2,16.62,21.21
PROCESSED,AXISBANK,Axis Bank,233409.97,Banks,NOT_SET,NOT_SET,11.30,2.20,17.92,42.48,22.15,5.99,759.85,754.4,444.2,13025,6588,1627,82597,78483,78171,5512,6993,9360,0.73,1.05,1.56,1175178,996118,915164,9.7,NOT_FOUND,31.47,46.58
PROCESSED,GODREJPROP,Godrej Properties,38530.85,Real Estate,0.56,4.29,5.66,9.00,88.38,18.92,-1.69,15.58,1386.0,1507.1,889.7,525,-42,384,2331,1241,2605,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,16101,14941,9903,58.43,NOT_FOUND,4.92,27.73
PROCESSED,LUXIND,Lux Industries,5405.54,Textiles,0.23,35.33,25.93,34.90,19.30,113.53,90.91,60.10,1797.55,4015.3,1379.55,341,273,180,2289,1950,1671,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1971,1465,1228,74.33,NOT_FOUND,6.22,2.08
